,score
47736,0.41
47737,0.38
47738,0.3
47739,0.3
47740,0.38
47741,0.3
47742,0.31
47743,0.31
47744,0.39
47745,1.0
47746,0.38
47747,0.19
47748,0.3
47749,0.3
47750,0.37
47751,0.19
47752,0.38
47753,0.31
47754,0.31
47755,0.36
47756,1.0
47757,0.38
47758,0.31
47759,0.31
47760,0.32
47761,0.38
47762,0.31
47763,0.31
47764,0.31
47765,1.0
47766,0.38
47767,0.31
47768,0.38
47769,0.31
47770,0.38
47771,0.19
47772,0.28
47773,0.19
47774,0.36
47775,0.29
47776,0.36
47777,0.29
47778,0.37
47779,0.27
47780,0.28
47781,0.28
47782,0.37
47783,0.37
47784,0.28
47785,0.37
47786,0.28
47787,0.37
47788,0.29
47789,1.0
47790,0.29
47791,0.3
47792,0.37
47793,0.19
47794,0.3
47795,0.3
47796,0.36
47797,0.19
47798,0.3
47799,0.37
47800,0.3
47801,0.37
47802,0.37
47803,0.3
47804,0.36
47805,0.3
47806,0.37
47807,0.36
47808,0.3
47809,0.19
47810,0.19
47811,0.19
47812,0.38
47813,0.38
47814,0.34
47815,0.35
47816,0.36
47817,1.0
47818,0.35
47819,0.19
47820,0.35
47821,0.39
47822,0.36
47823,0.19
47824,0.18
47825,0.38
47826,0.38
47827,0.34
47828,0.34
47829,0.19
47830,0.19
47831,0.34
47832,0.35
47833,0.36
47834,0.39
47835,0.39
47836,0.18
47837,0.36
47838,0.37
47839,0.37
47840,0.37
47841,0.36
47842,0.37
47843,0.36
47844,0.35
47845,1.0
47846,0.34
47847,1.0
47848,0.35
47849,0.39
47850,0.39
47851,0.39
47852,0.14
47853,0.34
47854,1.0
47855,0.33
47856,0.34
47857,0.19
47858,0.34
47859,1.0
47860,0.34
47861,1.0
47862,0.19
47863,0.38
47864,0.38
47865,0.33
47866,1.0
47867,1.0
47868,0.36
47869,0.38
47870,0.32
47871,0.36
47872,0.32
47873,0.19
47874,0.32
47875,0.38
47876,0.38
47877,0.32
47878,1.0
47879,0.34
47880,0.38
47881,0.38
47882,0.19
47883,0.34
47884,0.34
47885,0.34
47886,0.34
47887,0.19
47888,0.36
47889,0.38
47890,0.34
47891,0.36
47892,0.38
47893,0.38
47894,0.34
47895,0.18
47896,0.19
47897,0.27
47898,0.18
47899,0.19
47900,0.36
47901,0.36
47902,0.36
47903,0.19
47904,0.2
47905,0.12
47906,0.2
47907,0.11
47908,0.19
47909,0.17
47910,0.36
47911,0.36
47912,0.17
47913,0.18
47914,0.36
47915,0.18
47916,0.36
47917,0.18
47918,0.19
47919,0.1
47920,0.09
47921,0.2
47922,0.2
47923,0.2
47924,0.36
47925,0.11
47926,0.2
47927,0.36
47928,0.2
47929,0.19
47930,0.2
47931,0.36
47932,0.36
47933,0.2
47934,0.2
47935,0.21
47936,0.17
47937,0.14
47938,0.13
47939,0.36
47940,0.15
47941,0.15
47942,0.15
47943,0.36
47944,0.15
47945,0.36
47946,0.14
47947,0.36
47948,0.36
47949,0.14
47950,0.16
47951,0.17
47952,0.36
47953,0.36
47954,0.12
47955,0.12
47956,0.12
47957,0.36
47958,0.16
47959,1.0
47960,0.16
47961,0.12
47962,0.16
47963,0.12
47964,0.36
47965,0.17
47966,0.16
47967,0.36
47968,0.36
47969,0.16
47970,0.36
47971,0.21
47972,0.37
47973,0.37
47974,0.08
47975,1.0
47976,0.06
47977,0.19
47978,0.27
47979,0.27
47980,0.26
47981,0.26
47982,0.26
47983,0.09
47984,0.24
47985,0.37
47986,0.24
47987,0.25
47988,0.37
47989,0.26
47990,0.36
47991,0.37
47992,0.08
47993,0.26
47994,0.37
47995,0.27
47996,0.27
47997,0.27
47998,0.27
47999,0.19
48000,0.37
48001,0.27
48002,0.37
48003,0.27
48004,0.37
48005,0.19
48006,0.37
48007,0.27
48008,0.24
48009,0.37
48010,0.19
48011,0.23
48012,1.0
48013,0.36
48014,0.23
48015,0.23
48016,0.23
48017,0.37
48018,1.0
48019,0.09
48020,0.19
48021,0.21
48022,0.22
48023,0.36
48024,0.23
48025,0.36
48026,0.22
48027,0.37
48028,0.22
48029,0.22
48030,0.23
48031,0.37
48032,0.23
48033,0.23
48034,1.0
48035,0.36
48036,0.24
48037,1.0
48038,0.09
48039,0.36
48040,0.37
48041,0.19
48042,0.37
48043,0.23
48044,0.37
48045,0.36
48046,0.37
48047,0.23
48048,0.35
48049,0.38
48050,0.39
48051,0.39
48052,0.46
48053,0.35
48054,0.39
48055,0.35
48056,0.39
48057,0.46
48058,0.39
48059,0.46
48060,0.19
48061,0.39
48062,0.45
48063,0.46
48064,0.18
48065,0.39
48066,0.35
48067,0.48
48068,0.39
48069,0.19
48070,0.48
48071,0.48
48072,0.39
48073,0.39
48074,1.0
48075,0.19
48076,1.0
48077,0.46
48078,0.48
48079,0.48
48080,0.46
48081,0.18
48082,0.47
48083,0.47
48084,0.47
48085,0.47
48086,0.47
48087,0.18
48088,0.45
48089,0.45
48090,0.45
48091,0.19
48092,0.19
48093,0.37
48094,0.39
48095,0.45
48096,0.39
48097,0.45
48098,0.35
48099,0.35
48100,0.44
48101,0.44
48102,0.45
48103,0.45
48104,0.45
48105,0.35
48106,0.35
48107,0.39
48108,0.45
48109,0.45
48110,0.45
48111,0.39
48112,0.45
48113,0.45
48114,0.45
48115,0.45
48116,0.39
48117,0.45
48118,0.19
48119,0.19
48120,0.39
48121,0.39
48122,0.49
48123,0.35
48124,0.49
48125,0.49
48126,0.39
48127,0.49
48128,0.49
48129,0.19
48130,0.39
48131,0.49
48132,0.49
48133,0.49
48134,0.49
48135,0.35
48136,0.19
48137,1.0
48138,0.49
48139,0.39
48140,1.0
48141,0.39
48142,0.5
48143,0.19
48144,0.5
48145,0.5
48146,0.39
48147,0.19
48148,0.39
48149,0.5
48150,0.39
48151,0.5
48152,0.39
48153,0.39
48154,0.5
48155,0.5
48156,0.19
48157,1.0
48158,0.5
48159,0.5
48160,0.5
48161,1.0
48162,0.48
48163,0.19
48164,0.48
48165,0.39
48166,0.39
48167,0.18
48168,0.39
48169,0.48
48170,1.0
48171,0.39
48172,0.35
48173,0.35
48174,0.18
48175,0.48
48176,0.19
48177,0.48
48178,0.39
48179,0.48
48180,0.48
48181,0.39
48182,0.35
48183,0.39
48184,0.48
48185,0.39
48186,0.35
48187,0.48
48188,0.48
48189,0.48
48190,0.48
48191,0.48
48192,0.48
48193,0.39
48194,0.19
48195,1.0
48196,0.48
48197,0.39
48198,0.44
48199,0.4
48200,0.4
48201,0.36
48202,0.39
48203,1.0
48204,0.4
48205,0.41
48206,0.19
48207,0.19
48208,0.39
48209,0.39
48210,0.4
48211,0.39
48212,0.4
48213,0.39
48214,0.41
48215,0.41
48216,0.41
48217,0.41
48218,0.36
48219,0.39
48220,0.39
48221,0.41
48222,0.41
48223,0.35
48224,0.18
48225,0.39
48226,0.41
48227,0.39
48228,0.18
48229,0.41
48230,0.44
48231,0.36
48232,0.39
48233,1.0
48234,0.19
48235,0.39
48236,0.39
48237,0.39
48238,0.38
48239,0.38
48240,0.36
48241,0.38
48242,0.38
48243,0.39
48244,0.38
48245,0.38
48246,0.19
48247,0.38
48248,1.0
48249,0.39
48250,1.0
48251,0.38
48252,0.39
48253,0.39
48254,0.39
48255,0.39
48256,0.19
48257,0.39
48258,0.39
48259,0.39
48260,0.39
48261,1.0
48262,0.38
48263,0.38
48264,0.39
48265,0.38
48266,0.19
48267,0.39
48268,0.38
48269,0.38
48270,0.36
48271,0.39
48272,0.43
48273,0.19
48274,0.39
48275,0.43
48276,0.43
48277,0.39
48278,0.39
48279,0.19
48280,0.18
48281,0.39
48282,0.19
48283,0.42
48284,0.42
48285,0.42
48286,0.19
48287,0.18
48288,0.19
48289,0.42
48290,0.43
48291,0.39
48292,0.39
48293,0.39
48294,0.44
48295,0.39
48296,0.44
48297,0.44
48298,1.0
48299,0.43
48300,0.43
48301,1.0
48302,0.43
48303,0.35
48304,0.43
48305,0.42
48306,0.41
48307,0.41
48308,0.41
48309,0.41
48310,0.39
48311,0.41
48312,0.39
48313,0.39
48314,0.18
48315,0.39
48316,0.42
48317,0.41
48318,0.39
48319,1.0
48320,1.0
48321,1.0
48322,1.0
48323,1.0
48324,1.0
48325,1.0
48326,1.0
48327,1.0
48328,1.0
48329,1.0
48330,1.0
48331,1.0
48332,1.0
48333,1.0
48334,1.0
48335,1.0
48336,1.0
48337,1.0
48338,1.0
48339,1.0
48340,1.0
48341,1.0
48342,1.0
48343,1.0
48344,1.0
48345,1.0
48346,1.0
48347,1.0
48348,1.0
48349,1.0
48350,1.0
48351,1.0
48352,1.0
48353,1.0
48354,1.0
48355,1.0
48356,1.0
48357,1.0
48358,1.0
48359,1.0
48360,1.0
48361,1.0
48362,1.0
48363,1.0
48364,1.0
48365,1.0
48366,1.0
48367,1.0
48368,1.0
48369,1.0
48370,1.0
48371,1.0
48372,1.0
48373,1.0
48374,1.0
48375,1.0
48376,1.0
48377,1.0
48378,1.0
48379,1.0
48380,1.0
48381,1.0
48382,1.0
48383,1.0
48384,1.0
48385,1.0
48386,1.0
48387,1.0
48388,1.0
48389,1.0
48390,1.0
48391,1.0
48392,1.0
48393,1.0
48394,1.0
48395,1.0
48396,1.0
48397,1.0
48398,1.0
48399,1.0
48400,1.0
48401,1.0
48402,1.0
48403,1.0
48404,1.0
48405,1.0
48406,1.0
48407,1.0
48408,1.0
48409,1.0
48410,1.0
48411,1.0
48412,1.0
48413,1.0
48414,1.0
48415,1.0
48416,1.0
48417,1.0
48418,1.0
48419,1.0
48420,1.0
48421,1.0
48422,1.0
48423,1.0
48424,1.0
48425,1.0
48426,1.0
48427,1.0
48428,1.0
48429,1.0
48430,1.0
48431,1.0
48432,1.0
48433,1.0
48434,1.0
48435,1.0
48436,1.0
48437,1.0
48438,1.0
48439,1.0
48440,1.0
48441,1.0
48442,1.0
48443,1.0
48444,1.0
48445,1.0
48446,1.0
48447,1.0
48448,1.0
48449,1.0
48450,1.0
48451,1.0
48452,1.0
48453,1.0
48454,1.0
48455,1.0
48456,1.0
48457,1.0
48458,1.0
48459,1.0
48460,1.0
48461,1.0
48462,1.0
48463,1.0
48464,1.0
48465,1.0
48466,1.0
48467,1.0
48468,1.0
48469,1.0
48470,1.0
48471,1.0
48472,1.0
48473,1.0
48474,1.0
48475,1.0
48476,1.0
48477,1.0
48478,1.0
48479,1.0
48480,1.0
48481,1.0
48482,1.0
48483,1.0
48484,1.0
48485,1.0
48486,1.0
48487,1.0
48488,1.0
48489,1.0
48490,1.0
48491,1.0
48492,1.0
48493,1.0
48494,1.0
48495,1.0
48496,1.0
48497,1.0
48498,1.0
48499,1.0
48500,1.0
48501,1.0
48502,1.0
48503,1.0
48504,1.0
48505,1.0
48506,1.0
48507,1.0
48508,1.0
48509,1.0
48510,1.0
48511,1.0
48512,1.0
48513,1.0
48514,1.0
48515,1.0
48516,1.0
48517,1.0
48518,1.0
48519,1.0
48520,1.0
48521,1.0
48522,1.0
48523,1.0
48524,1.0
48525,1.0
48526,1.0
48527,1.0
48528,1.0
48529,1.0
48530,1.0
48531,1.0
48532,1.0
48533,1.0
48534,1.0
48535,1.0
48536,1.0
48537,1.0
48538,1.0
48539,1.0
48540,1.0
48541,1.0
48542,1.0
48543,1.0
48544,1.0
48545,1.0
48546,1.0
48547,1.0
48548,1.0
48549,1.0
48550,1.0
48551,1.0
48552,1.0
48553,1.0
48554,1.0
48555,1.0
48556,1.0
48557,1.0
48558,1.0
48559,1.0
48560,1.0
48561,1.0
48562,1.0
48563,1.0
48564,1.0
48565,1.0
48566,1.0
48567,1.0
48568,1.0
48569,1.0
48570,1.0
48571,1.0
48572,1.0
48573,1.0
48574,1.0
48575,1.0
48576,1.0
48577,1.0
48578,1.0
48579,1.0
48580,1.0
48581,1.0
48582,1.0
48583,1.0
48584,1.0
48585,1.0
48586,1.0
48587,1.0
48588,1.0
48589,1.0
48590,1.0
48591,1.0
48592,1.0
48593,1.0
48594,1.0
48595,1.0
48596,1.0
48597,1.0
48598,1.0
48599,1.0
48600,1.0
48601,1.0
48602,1.0
48603,1.0
48604,1.0
48605,1.0
48606,1.0
48607,1.0
48608,1.0
48609,1.0
48610,1.0
48611,1.0
48612,1.0
48613,1.0
48614,1.0
48615,1.0
48616,1.0
48617,1.0
48618,1.0
48619,1.0
48620,1.0
48621,1.0
48622,1.0
48623,1.0
48624,1.0
48625,1.0
48626,1.0
48627,1.0
48628,1.0
48629,1.0
48630,1.0
48631,1.0
48632,1.0
48633,1.0
48634,1.0
48635,1.0
48636,1.0
48637,1.0
48638,1.0
48639,1.0
48640,1.0
48641,1.0
48642,1.0
48643,1.0
48644,1.0
48645,1.0
48646,1.0
48647,1.0
48648,1.0
48649,1.0
48650,1.0
48651,1.0
48652,1.0
48653,1.0
48654,1.0
48655,1.0
48656,1.0
48657,1.0
48658,1.0
48659,1.0
48660,1.0
48661,1.0
48662,1.0
48663,1.0
48664,1.0
48665,1.0
48666,1.0
48667,1.0
48668,1.0
48669,1.0
48670,1.0
48671,1.0
48672,1.0
48673,1.0
48674,1.0
48675,1.0
48676,1.0
48677,1.0
48678,1.0
48679,1.0
48680,1.0
48681,1.0
48682,1.0
48683,1.0
48684,1.0
48685,1.0
48686,1.0
48687,1.0
48688,1.0
48689,1.0
48690,1.0
48691,1.0
48692,1.0
48693,1.0
48694,1.0
48695,1.0
48696,1.0
48697,1.0
48698,1.0
48699,1.0
48700,1.0
48701,1.0
48702,1.0
48703,1.0
48704,1.0
48705,1.0
48706,1.0
48707,1.0
48708,1.0
48709,1.0
48710,1.0
48711,1.0
48712,1.0
48713,1.0
48714,1.0
48715,1.0
48716,1.0
48717,1.0
48718,1.0
48719,1.0
48720,1.0
48721,1.0
48722,1.0
48723,1.0
48724,1.0
48725,1.0
48726,1.0
48727,1.0
48728,1.0
48729,1.0
48730,1.0
48731,1.0
48732,1.0
48733,1.0
48734,1.0
48735,1.0
48736,1.0
48737,1.0
48738,1.0
48739,1.0
48740,1.0
48741,1.0
48742,1.0
48743,1.0
48744,1.0
48745,1.0
48746,1.0
48747,1.0
48748,1.0
48749,1.0
48750,1.0
48751,1.0
48752,1.0
48753,1.0
48754,1.0
48755,1.0
48756,1.0
48757,1.0
48758,1.0
48759,1.0
48760,1.0
48761,1.0
48762,1.0
48763,1.0
48764,1.0
48765,1.0
48766,1.0
48767,1.0
48768,1.0
48769,1.0
48770,1.0
48771,1.0
48772,1.0
48773,1.0
48774,0.44
48775,0.44
48776,0.44
48777,0.43
48778,0.43
48779,0.43
48780,0.43
48781,0.43
48782,0.42
48783,0.42
48784,0.42
48785,0.42
48786,0.42
48787,0.42
48788,0.42
48789,0.42
48790,0.42
48791,0.42
48792,0.44
48793,0.44
48794,0.44
48795,0.45
48796,0.45
48797,0.45
48798,0.44
48799,0.44
48800,0.44
48801,0.44
48802,0.44
48803,0.44
48804,0.42
48805,0.44
48806,0.44
48807,0.44
48808,0.44
48809,0.44
48810,0.44
48811,0.44
48812,0.44
48813,0.44
48814,0.44
48815,0.42
48816,0.42
48817,0.42
48818,0.41
48819,0.41
48820,0.41
48821,0.41
48822,0.41
48823,0.41
48824,0.41
48825,0.41
48826,0.41
48827,0.41
48828,0.41
48829,0.41
48830,0.41
48831,0.4
48832,0.4
48833,0.4
48834,0.4
48835,0.4
48836,0.41
48837,0.45
48838,0.41
48839,0.41
48840,0.42
48841,0.42
48842,0.42
48843,0.42
48844,0.42
48845,0.42
48846,0.42
48847,0.42
48848,0.42
48849,0.42
48850,0.42
48851,0.41
48852,0.41
48853,0.41
48854,0.41
48855,0.41
48856,0.41
48857,0.41
48858,0.42
48859,0.4
48860,0.45
48861,0.45
48862,0.48
48863,0.48
48864,0.48
48865,0.48
48866,0.48
48867,0.48
48868,0.48
48869,0.48
48870,0.48
48871,0.47
48872,0.47
48873,0.47
48874,0.47
48875,0.47
48876,0.47
48877,1.0
48878,0.47
48879,0.47
48880,0.47
48881,0.48
48882,0.48
48883,0.48
48884,0.48
48885,0.48
48886,0.48
48887,0.48
48888,0.48
48889,0.48
48890,0.48
48891,0.48
48892,0.48
48893,0.47
48894,0.48
48895,0.48
48896,0.48
48897,0.48
48898,0.48
48899,0.48
48900,0.48
48901,0.48
48902,0.48
48903,0.48
48904,0.47
48905,0.47
48906,0.46
48907,0.46
48908,0.46
48909,0.46
48910,0.46
48911,0.46
48912,0.46
48913,0.46
48914,0.46
48915,0.46
48916,0.46
48917,0.46
48918,0.45
48919,0.45
48920,0.45
48921,0.45
48922,0.45
48923,0.45
48924,0.46
48925,0.45
48926,0.46
48927,0.47
48928,0.47
48929,0.47
48930,0.47
48931,0.47
48932,0.47
48933,0.47
48934,0.47
48935,0.47
48936,0.47
48937,0.46
48938,0.47
48939,0.47
48940,0.47
48941,0.47
48942,0.47
48943,0.47
48944,0.47
48945,0.47
48946,0.47
48947,0.47
48948,0.48
48949,0.4
48950,0.39
48951,0.33
48952,0.33
48953,0.33
48954,0.33
48955,0.33
48956,1.0
48957,0.33
48958,0.33
48959,0.33
48960,0.33
48961,0.33
48962,0.33
48963,0.33
48964,0.33
48965,0.32
48966,0.32
48967,0.32
48968,0.32
48969,0.32
48970,0.33
48971,0.33
48972,0.33
48973,0.33
48974,0.34
48975,0.34
48976,0.34
48977,0.34
48978,0.34
48979,0.34
48980,0.34
48981,0.34
48982,0.34
48983,0.32
48984,0.34
48985,0.33
48986,0.33
48987,0.33
48988,0.33
48989,0.33
48990,0.33
48991,0.33
48992,0.33
48993,0.33
48994,0.32
48995,0.32
48996,0.3
48997,0.3
48998,0.3
48999,0.3
49000,0.3
49001,0.3
49002,0.3
49003,0.3
49004,0.3
49005,0.3
49006,0.3
49007,0.3
49008,0.3
49009,0.3
49010,0.3
49011,0.3
49012,0.3
49013,0.3
49014,0.3
49015,0.34
49016,0.31
49017,0.31
49018,0.31
49019,0.31
49020,0.31
49021,0.31
49022,1.0
49023,0.31
49024,0.31
49025,0.31
49026,0.31
49027,0.31
49028,0.31
49029,0.31
49030,0.31
49031,0.31
49032,0.31
49033,0.31
49034,0.31
49035,0.31
49036,0.31
49037,0.31
49038,0.31
49039,0.39
49040,0.34
49041,0.34
49042,0.38
49043,0.38
49044,0.38
49045,0.38
49046,0.38
49047,0.38
49048,0.38
49049,0.38
49050,0.38
49051,0.38
49052,0.38
49053,0.38
49054,0.38
49055,0.38
49056,0.38
49057,0.38
49058,0.38
49059,0.38
49060,0.38
49061,0.38
49062,0.38
49063,0.39
49064,0.39
49065,0.39
49066,0.39
49067,0.39
49068,0.39
49069,0.39
49070,0.39
49071,0.39
49072,0.39
49073,0.39
49074,0.39
49075,0.39
49076,0.39
49077,0.39
49078,0.39
49079,0.39
49080,0.39
49081,0.39
49082,0.39
49083,0.38
49084,0.38
49085,0.38
49086,0.36
49087,0.36
49088,0.35
49089,0.35
49090,0.35
49091,0.35
49092,0.35
49093,0.35
49094,0.35
49095,0.35
49096,0.35
49097,0.35
49098,0.35
49099,0.35
49100,0.35
49101,0.34
49102,0.34
49103,0.34
49104,0.34
49105,0.36
49106,0.36
49107,0.38
49108,0.37
49109,0.37
49110,0.37
49111,0.36
49112,0.36
49113,0.36
49114,0.36
49115,0.36
49116,0.36
49117,0.36
49118,0.36
49119,0.36
49120,0.36
49121,0.36
49122,0.36
49123,0.36
49124,0.36
49125,0.36
49126,0.36
49127,0.3
49128,0.49
49129,0.49
49130,0.61
49131,0.61
49132,0.61
49133,0.61
49134,0.61
49135,0.61
49136,0.61
49137,0.61
49138,0.61
49139,0.61
49140,0.61
49141,0.6
49142,0.6
49143,0.6
49144,0.6
49145,0.6
49146,0.6
49147,0.6
49148,0.61
49149,0.61
49150,0.61
49151,0.62
49152,0.62
49153,0.62
49154,0.62
49155,0.62
49156,0.62
49157,0.62
49158,0.62
49159,0.61
49160,0.59
49161,0.61
49162,0.61
49163,0.61
49164,0.61
49165,0.61
49166,0.61
49167,0.61
49168,0.61
49169,0.61
49170,0.61
49171,0.59
49172,0.59
49173,0.59
49174,0.58
49175,0.58
49176,0.58
49177,0.58
49178,0.58
49179,0.58
49180,0.58
49181,0.58
49182,0.58
49183,0.59
49184,0.58
49185,0.58
49186,0.58
49187,0.58
49188,0.58
49189,0.58
49190,0.58
49191,0.58
49192,0.58
49193,0.58
49194,0.62
49195,0.59
49196,0.59
49197,0.59
49198,0.59
49199,0.59
49200,0.59
49201,0.59
49202,0.59
49203,0.59
49204,0.59
49205,0.59
49206,0.59
49207,0.59
49208,0.59
49209,0.59
49210,0.59
49211,0.59
49212,0.59
49213,0.59
49214,0.59
49215,0.59
49216,0.58
49217,0.62
49218,0.66
49219,0.66
49220,0.66
49221,0.66
49222,0.66
49223,0.66
49224,0.66
49225,0.66
49226,0.66
49227,0.66
49228,0.66
49229,0.66
49230,0.66
49231,0.66
49232,0.66
49233,0.66
49234,0.65
49235,0.65
49236,0.67
49237,0.67
49238,0.67
49239,0.68
49240,0.68
49241,0.68
49242,0.68
49243,0.68
49244,0.68
49245,0.67
49246,0.67
49247,0.67
49248,0.65
49249,0.67
49250,0.67
49251,0.67
49252,0.67
49253,0.67
49254,0.67
49255,0.67
49256,0.67
49257,0.67
49258,0.67
49259,0.65
49260,0.65
49261,0.65
49262,0.64
49263,0.64
49264,0.64
49265,0.64
49266,0.64
49267,0.64
49268,0.64
49269,0.63
49270,0.64
49271,0.62
49272,0.62
49273,0.62
49274,0.62
49275,0.62
49276,0.62
49277,0.62
49278,0.62
49279,0.62
49280,0.62
49281,0.62
49282,0.62
49283,0.64
49284,0.65
49285,0.65
49286,0.65
49287,0.65
49288,0.65
49289,0.65
49290,0.64
49291,0.64
49292,0.64
49293,0.64
49294,0.64
49295,0.64
49296,0.64
49297,0.64
49298,0.64
49299,0.64
49300,0.64
49301,0.64
49302,0.64
49303,0.64
49304,0.49
49305,0.57
49306,0.52
49307,0.52
49308,0.52
49309,0.52
49310,0.52
49311,0.52
49312,0.52
49313,0.52
49314,0.52
49315,0.52
49316,0.52
49317,0.52
49318,0.52
49319,0.52
49320,0.52
49321,0.52
49322,0.52
49323,0.52
49324,0.52
49325,0.52
49326,0.52
49327,0.52
49328,0.53
49329,0.53
49330,0.52
49331,0.52
49332,0.52
49333,0.52
49334,0.52
49335,0.52
49336,0.52
49337,0.52
49338,0.52
49339,0.52
49340,0.52
49341,0.52
49342,0.52
49343,0.52
49344,0.52
49345,0.52
49346,0.52
49347,0.51
49348,0.51
49349,0.5
49350,0.5
49351,0.5
49352,0.5
49353,0.5
49354,0.5
49355,0.5
49356,0.5
49357,0.5
49358,0.5
49359,0.5
49360,0.5
49361,0.5
49362,0.5
49363,0.5
49364,0.49
49365,0.49
49366,0.49
49367,0.5
49368,0.53
49369,0.5
49370,0.5
49371,0.51
49372,0.51
49373,0.51
49374,0.51
49375,0.5
49376,0.5
49377,0.5
49378,0.5
49379,0.5
49380,0.5
49381,0.5
49382,0.5
49383,0.5
49384,0.5
49385,0.5
49386,0.5
49387,0.5
49388,0.5
49389,0.5
49390,0.5
49391,0.57
49392,0.53
49393,0.53
49394,0.56
49395,0.56
49396,0.56
49397,0.56
49398,0.55
49399,0.55
49400,0.55
49401,0.55
49402,0.55
49403,0.55
49404,0.55
49405,0.55
49406,0.55
49407,0.55
49408,0.55
49409,0.55
49410,0.55
49411,0.55
49412,0.56
49413,0.56
49414,0.56
49415,0.56
49416,0.57
49417,0.57
49418,0.56
49419,0.56
49420,0.56
49421,0.56
49422,0.56
49423,0.56
49424,0.56
49425,0.56
49426,0.56
49427,0.56
49428,0.56
49429,0.56
49430,0.56
49431,0.56
49432,0.56
49433,0.56
49434,0.56
49435,0.55
49436,0.55
49437,0.55
49438,0.53
49439,0.53
49440,0.53
49441,0.53
49442,0.53
49443,0.53
49444,0.53
49445,0.53
49446,0.53
49447,0.53
49448,0.53
49449,0.53
49450,0.53
49451,0.53
49452,0.53
49453,0.53
49454,0.53
49455,0.53
49456,0.53
49457,0.53
49458,0.53
49459,0.53
49460,0.55
49461,0.55
49462,0.55
49463,0.55
49464,0.55
49465,0.55
49466,0.55
49467,0.55
49468,0.53
49469,0.55
49470,0.55
49471,0.55
49472,0.55
49473,0.54
49474,0.54
49475,0.54
49476,0.54
49477,0.54
49478,0.54
49479,0.55
49480,0.3
49481,0.3
49482,1.0
49483,1.0
49484,1.0
49485,1.0
49486,1.0
49487,1.0
49488,1.0
49489,1.0
49490,1.0
49491,1.0
49492,1.0
49493,1.0
49494,1.0
49495,0.23
49496,0.23
49497,0.23
49498,0.22
49499,0.22
49500,0.22
49501,0.22
49502,0.22
49503,0.22
49504,0.22
49505,0.22
49506,0.22
49507,0.21
49508,0.21
49509,0.21
49510,0.21
49511,0.21
49512,0.21
49513,0.23
49514,0.23
49515,0.23
49516,0.24
49517,0.24
49518,0.24
49519,0.24
49520,0.24
49521,0.24
49522,0.23
49523,0.23
49524,0.23
49525,0.21
49526,0.23
49527,0.23
49528,0.23
49529,0.23
49530,0.23
49531,0.23
49532,0.23
49533,0.23
49534,0.23
49535,0.23
49536,0.21
49537,0.21
49538,0.21
49539,0.19
49540,0.19
49541,0.19
49542,0.19
49543,0.19
49544,0.19
49545,0.19
49546,0.19
49547,0.19
49548,0.19
49549,0.18
49550,0.18
49551,0.18
49552,0.18
49553,0.18
49554,0.18
49555,0.18
49556,0.17
49557,0.18
49558,0.24
49559,0.19
49560,0.19
49561,0.21
49562,0.21
49563,0.2
49564,0.2
49565,0.2
49566,0.2
49567,0.2
49568,0.2
49569,0.19
49570,0.2
49571,0.2
49572,0.2
49573,0.2
49574,0.2
49575,0.2
49576,0.2
49577,0.2
49578,0.2
49579,0.2
49580,0.17
49581,0.24
49582,0.25
49583,0.28
49584,0.28
49585,0.28
49586,0.28
49587,0.28
49588,0.28
49589,0.28
49590,0.28
49591,0.28
49592,0.27
49593,0.27
49594,0.27
49595,0.27
49596,0.27
49597,0.27
49598,0.27
49599,0.27
49600,0.27
49601,0.28
49602,0.28
49603,0.28
49604,0.28
49605,0.3
49606,0.3
49607,0.3
49608,0.29
49609,0.29
49610,0.29
49611,0.29
49612,0.29
49613,0.29
49614,0.27
49615,0.29
49616,0.29
49617,0.29
49618,0.29
49619,0.29
49620,0.29
49621,0.29
49622,0.28
49623,0.28
49624,0.29
49625,0.27
49626,0.27
49627,0.25
49628,0.25
49629,0.25
49630,0.25
49631,0.25
49632,0.25
49633,0.25
49634,0.25
49635,0.25
49636,0.25
49637,0.25
49638,0.25
49639,0.25
49640,0.25
49641,0.25
49642,0.25
49643,0.25
49644,0.25
49645,0.25
49646,0.25
49647,0.25
49648,0.26
49649,0.27
49650,0.27
49651,0.27
49652,0.27
49653,0.27
49654,0.27
49655,0.27
49656,0.27
49657,0.27
49658,0.26
49659,0.27
49660,0.27
49661,0.26
49662,0.26
49663,0.26
49664,0.26
49665,0.26
49666,0.26
49667,0.26
49668,0.27
49669,0.17
49670,0.17
49671,0.17
49672,0.14
49673,0.14
49674,0.14
49675,0.14
49676,0.14
49677,0.14
49678,0.14
49679,0.14
49680,0.14
49681,0.14
49682,0.14
49683,0.14
49684,0.13
49685,0.13
49686,0.13
49687,0.12
49688,0.12
49689,0.12
49690,0.12
49691,0.12
49692,0.12
49693,0.15
49694,0.17
49695,0.17
49696,0.17
49697,0.17
49698,0.17
49699,0.16
49700,0.16
49701,0.16
49702,0.16
49703,0.15
49704,0.16
49705,0.16
49706,0.16
49707,0.16
49708,0.16
49709,0.16
49710,0.16
49711,0.16
49712,0.15
49713,0.15
49714,0.68
49715,0.12
49716,0.07
49717,0.06
49718,0.06
49719,0.06
49720,0.06
49721,0.06
49722,0.05
49723,0.04
49724,0.07
49725,0.04
49726,0.02
49727,0.02
49728,1.0
49729,0.03
49730,0.12
49731,0.07
49732,0.08
49733,0.12
49734,0.12
